3.06912, 11.04, 11.04, 0, 0, 11.04, 95.304, 438.58, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 47.04, 425.98, " "
94.84464, 11.04, 11.04, 0, 0, 11.04, 47.04, 413.14, "112 Pinjarra Road, "
3.06912, 11.04, 11.04, 0, 0, 11.04, 141.86, 413.14, " "
91.08000000000001, 11.04, 11.04, 0, 0, 11.04, 47.04, 400.51, "MANDURAH 6210"
3.06912, 11.04, 11.04, 0, 0, 11.04, 138.14, 400.51, " "
69.23183999999999, 11.04, 11.04, 0, 0, 11.04, 154.34, 463.78, "Carole Stacey"
3.06912, 11.04, 11.04, 0, 0, 11.04, 223.46, 463.78, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 154.34, 439.06, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 154.34, 426.46, " "
14.021719999999998, 11.04, 11.04, 0, 0, 11.04, 342.53, 463.9, "Ph"
19.552919999999997, 11.04, 11.04, 0, 0, 11.04, 356.57, 463.9, "one"
3.67632, 11.04, 11.04, 0, 0, 11.04, 376.13, 463.9, ":"
6.24004, 11.04, 11.04, 0, 0, 11.04, 379.85, 463.9, "  "
51.9984, 11.04, 11.04, 0, 0, 11.04, 386.09, 463.9, "9535 5200"
3.06912, 11.04, 11.04, 0, 0, 11.04, 437.95, 463.9, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 342.53, 451.06, " "
22.596639999999997, 11.04, 11.04, 0, 0, 11.04, 342.53, 438.58, "Fax:"
6.000039999999999, 11.04, 11.04, 0, 0, 11.04, 365.21, 438.58, "  "
52.11984, 11.04, 11.04, 0, 0, 11.04, 371.33, 438.58, "9586 8719"
3.06912, 11.04, 11.04, 0, 0, 11.04, 423.31, 438.58, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 342.53, 425.86, " "
33.0648, 11.04, 11.04, 0, 0, 11.04, 342.53, 413.26, "Email:"
6.000039999999999, 11.04, 11.04, 0, 0, 11.04, 375.65, 413.26, "  "
105.97296000000003, 11.04, 11.04, 0, 0, 11.04, 381.77, 413.26, "ppc@westnet.com.au"
3.06912, 11.04, 11.04, 0, 0, 11.04, 487.63, 413.26, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 490.63, 413.26, " "
24.33216, 11.04, 11.04, 0, 0, 11.04, 515.59, 463.9, "Age:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 539.95, 463.9, " "
42.34944, 11.04, 11.04, 0, 0, 11.04, 543.1, 463.9, "Infants 0"
3.67632, 11.04, 11.04, 0, 0, 11.04, 585.34, 463.9, "-"
92.27231999999998, 11.04, 11.04, 0, 0, 11.04, 589.06, 463.9, "2 years, Children 2"
3.67632, 11.04, 11.04, 0, 0, 11.04, 681.34, 463.9, "-"
92.38271999999998, 11.04, 11.04, 0, 0, 11.04, 685.06, 463.9, "5 years, Children 5"
3.67632, 11.04, 11.04, 0, 0, 11.04, 777.36, 463.9, "-"
15.290999999999999, 11.04, 11.04, 0, 0, 11.04, 781.08, 463.9, "12 "
94.87776000000001, 11.04, 11.04, 0, 0, 11.04, 515.59, 451.06, "Years, Adolescents"
3.06912, 11.04, 11.04, 0, 0, 11.04, 610.42, 451.06, " "
51.998400000000004, 11.04, 11.04, 0, 0, 11.04, 515.59, 438.58, "Services: "
121.71600000000002, 11.04, 11.04, 0, 0, 11.04, 567.7, 438.58, "All paediatric conditions. "
3.06912, 11.04, 11.04, 0, 0, 11.04, 689.38, 438.58, " "
36.04559999999999, 11.04, 11.04, 0, 0, 11.04, 515.59, 425.98, "Other: "
7.970879999999999, 11.04, 11.04, 0, 0, 11.04, 551.74, 425.98, "H"
105.10079999999999, 11.04, 11.04, 0, 0, 11.04, 559.66, 425.98, "ome and school visits"
6.24004, 11.04, 11.04, 0, 0, 11.04, 664.78, 425.98, ". "
66.09648, 11.04, 11.04, 0, 0, 11.04, 671.02, 425.98, "Hydrotherapy"
3.06912, 11.04, 11.04, 0, 0, 11.04, 737.04, 425.98, "."
3.06912, 11.04, 11.04, 0, 0, 11.04, 740.04, 425.98, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 743.04, 425.98, " "
2.76, 11.04, 11.04, 0, 0, 11.04, 42.6, 375.55, " "
2.76, 11.04, 11.04, 0, 0, 11.04, 186.62, 375.55, " "
402.81228000000004, 9.96, 9.96, 0, 0, 9.96, 43.68, 31.344, "Inclusion  on  this  list  is  not  a  recommendation  by  the  Child  Development  Service  or  th"
164.79815999999997, 9.96, 9.96, 0, 0, 9.96, 446.93, 31.344, "e  Department  of  Health.  This  list  is"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 611.95, 31.344, " "
70.90524, 9.96, 9.96, 0, 0, 9.96, 616.75, 31.344, "updated  annual"
117.08976000000003, 9.96, 9.96, 0, 0, 9.96, 687.7, 31.344, "ly  from  publicly  available "
49.45140000000001, 9.96, 9.96, 0, 0, 9.96, 43.68, 19.8, "information"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 93.12, 19.8, " "
26.563320000000004, 9.96, 9.96, 0, 0, 9.96, 95.904, 19.8, "and is"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 122.54, 19.8, " "
54.55092000000001, 9.96, 9.96, 0, 0, 9.96, 125.3, 19.8, "provided as "
286.6089600000002, 9.96, 9.96, 0, 0, 9.96, 179.9, 19.8, "an informational resource only for parents and carers. This list is "
55.54692000000001, 9.96, 9.96, 0, 0, 9.96, 466.73, 19.8, "current as at"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 522.43, 19.8, " "
49.411560000000016, 9.96, 9.96, 0, 0, 9.96, 525.19, 19.8, "June 2015."
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 574.75, 19.8, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 576.07, 19.8, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 612.07, 19.8, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 648.07, 19.8, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 684.1, 19.8, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 720.1, 19.8, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 756.1, 19.8, "["
5.537760000000001, 9.96, 9.96, 0, 0, 9.96, 758.86, 19.8, "8"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 764.38, 19.8, "]"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 767.26, 19.8, " "
55.90788, 15.96, 15.96, 0, 0, 15.96, 301.97, 541.8, "SOUTH"
5.314680000000001, 15.96, 15.96, 0, 0, 15.96, 357.89, 541.8, "-"
174.96948, 15.96, 15.96, 0, 0, 15.96, 363.17, 541.8, "EAST METROPOLITAN"
4.43688, 15.96, 15.96, 0, 0, 15.96, 538.51, 541.8, " "
542.6711999999994, 11.04, 11.04, 0, 0, 11.04, 148.7, 527.86, "(City of Armadale; City of Belmont; City of Canning; City of Gosnells; City of South Perth; Town of Victoria Park)"
3.3360000000000003, 12, 12, 0, 0, 12, 691.66, 527.86, " "
88.73952, 11.04, 11.04, 0, 0, 11.04, 32.28, 511.54, "Clinic Name and "
43.9392, 11.04, 11.04, 0, 0, 11.04, 32.28, 498.82, "Address"
3.06912, 11.04, 11.04, 0, 0, 11.04, 76.32, 498.82, " "
104.63712, 11.04, 11.04, 0, 0, 11.04, 138.62, 511.54, "Names of Clinicians"
3.06912, 11.04, 11.04, 0, 0, 11.04, 243.14, 511.54, " "
80.11727999999998, 11.04, 11.04, 0, 0, 11.04, 259.22, 511.54, "Contact Details"
3.06912, 11.04, 11.04, 0, 0, 11.04, 339.29, 511.54, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 259.22, 498.82, " "
48.32208000000001, 11.04, 11.04, 0, 0, 11.04, 486.07, 511.54, "Services "
47.05248000000001, 11.04, 11.04, 0, 0, 11.04, 534.43, 511.54, "Provided"
3.06912, 11.04, 11.04, 0, 0, 11.04, 581.47, 511.54, " "
86.91792, 11.04, 11.04, 0, 0, 11.04, 32.28, 482.38, "Hock Leng Chua"
3.06912, 11.04, 11.04, 0, 0, 11.04, 119.06, 482.38, " "
100.36464, 11.04, 11.04, 0, 0, 11.04, 32.28, 469.66, "Armadale Specialist "
33.12, 11.04, 11.04, 0, 0, 11.04, 32.28, 456.94, "Centre"
3.06912, 11.04, 11.04, 0, 0, 11.04, 65.28, 456.94, " "
76.58447999999999, 11.04, 11.04, 0, 0, 11.04, 32.28, 444.34, "15 Fourth Road"
3.06912, 11.04, 11.04, 0, 0, 11.04, 108.74, 444.34, " "
81.3648, 11.04, 11.04, 0, 0, 11.04, 32.28, 431.62, "ARMADALE WA"
3.06912, 11.04, 11.04, 0, 0, 11.04, 113.54, 431.62, " "
24.480159999999998, 11.04, 11.04, 0, 0, 11.04, 32.28, 419.02, "6112"
3.06912, 11.04, 11.04, 0, 0, 11.04, 56.76, 419.02, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 32.28, 407.38, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 35.04, 407.38, " "
89.8656, 11.04, 11.04, 0, 0, 11.04, 138.62, 482.26, "CHUA, Hock Leng"
3.06912, 11.04, 11.04, 0, 0, 11.04, 228.5, 482.26, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 138.62, 470.62, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 141.38, 470.62, " "
34.87536, 11.04, 11.04, 0, 0, 11.04, 259.22, 482.26, "Phone:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 294.17, 482.26, " "
67.47648000000001, 11.04, 11.04, 0, 0, 11.04, 308.81, 482.26, "08 9497 1771"
3.06912, 11.04, 11.04, 0, 0, 11.04, 376.13, 482.26, " "
24.33216, 11.04, 11.04, 0, 0, 11.04, 486.07, 482.38, "Age:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 510.43, 482.38, " "
41.753280000000004, 11.04, 11.04, 0, 0, 11.04, 513.55, 482.38, "infants 0"
3.67632, 11.04, 11.04, 0, 0, 11.04, 555.19, 482.38, "-"
3.06912, 11.04, 11.04, 0, 0, 11.04, 558.91, 482.38, " "
89.75519999999997, 11.04, 11.04, 0, 0, 11.04, 562.03, 482.38, "2 years, children 2"
3.67632, 11.04, 11.04, 0, 0, 11.04, 651.79, 482.38, "-"
89.86559999999997, 11.04, 11.04, 0, 0, 11.04, 655.51, 482.38, "5 years, children 5"
3.67632, 11.04, 11.04, 0, 0, 11.04, 745.42, 482.38, "-"
15.19104, 11.04, 11.04, 0, 0, 11.04, 749.14, 482.38, "12 "
5.52, 11.04, 11.04, 0, 0, 11.04, 764.38, 482.38, "y"
21.4728, 11.04, 11.04, 0, 0, 11.04, 769.78, 482.38, "ears"
6.24004, 11.04, 11.04, 0, 0, 11.04, 791.26, 482.38, ", "
58.776959999999995, 11.04, 11.04, 0, 0, 11.04, 486.07, 469.66, "adolescents"
3.06912, 11.04, 11.04, 0, 0, 11.04, 544.75, 469.66, " "
35.35008, 11.04, 11.04, 0, 0, 11.04, 259.22, 454.06, "Mobile:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 294.77, 454.06, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 308.81, 454.06, " "
98.48784, 11.04, 11.04, 0, 0, 11.04, 486.07, 454.18, "Services provided:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 584.59, 454.18, " "
103.85328000000001, 11.04, 11.04, 0, 0, 11.04, 587.71, 454.18, "developmental delay "
73.37183999999999, 11.04, 11.04, 0, 0, 11.04, 691.66, 454.18, "assessments,  "
270.23712, 11.04, 11.04, 0, 0, 11.04, 486.07, 441.46, "developmental challenges/concerns/delay, behavioural "
315.00432, 11.04, 11.04, 0, 0, 11.04, 486.07, 428.86, "challenges/concerns, attention, learning and behaviour problems"
3.06912, 11.04, 11.04, 0, 0, 11.04, 801.1, 428.86, " "
35.118000000000016, 9, 9, 0, 0, 9, 259.22, 414.82, "Website:"
2.5020000000000002, 9, 9, 0, 0, 9, 294.29, 414.82, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 308.81, 413.02, " "
80.22767999999999, 11.04, 11.04, 0, 0, 11.04, 486.07, 413.14, "Other services:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 566.23, 413.14, " "
217.11264, 11.04, 11.04, 0, 0, 11.04, 569.23, 413.14, "General and Respiratory Paediatrics, Allergy"
3.06912, 11.04, 11.04, 0, 0, 11.04, 786.34, 413.14, " "
30.53663999999999, 11.04, 11.04, 0, 0, 11.04, 259.22, 397.51, "Email:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 289.85, 397.51, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 308.81, 397.51, " "
120.97632000000002, 11.04, 11.04, 0, 0, 11.04, 486.07, 397.63, "Additional information:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 607.03, 397.63, " "
19.422, 9.96, 9.96, 0, 0, 9.96, 259.22, 382.99, "Fax:"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 278.66, 382.99, " "
27.531079999999996, 11.04, 11.04, 0, 0, 11.04, 308.81, 382.03, "9497 "
24.480159999999998, 11.04, 11.04, 0, 0, 11.04, 336.41, 382.03, "1992"
3.06912, 11.04, 11.04, 0, 0, 11.04, 360.77, 382.03, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 486.07, 382.99, " "
2.49504, 11.04, 11.04, 0, 0, 11.04, 72, 368.11, " "
2.49504, 11.04, 11.04, 0, 0, 11.04, 216.02, 368.11, " "
402.81228000000004, 9.96, 9.96, 0, 0, 9.96, 43.68, 31.344, "Inclusion  on  this  list  is  not  a  recommendation  by  the  Child  Development  Service  or  th"
164.79815999999997, 9.96, 9.96, 0, 0, 9.96, 446.93, 31.344, "e  Department  of  Health.  This  list  is"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 611.95, 31.344, " "
70.90524, 9.96, 9.96, 0, 0, 9.96, 616.75, 31.344, "updated  annual"
117.08976000000003, 9.96, 9.96, 0, 0, 9.96, 687.7, 31.344, "ly  from  publicly  available "
49.45140000000001, 9.96, 9.96, 0, 0, 9.96, 43.68, 19.8, "information"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 93.12, 19.8, " "
26.563320000000004, 9.96, 9.96, 0, 0, 9.96, 95.904, 19.8, "and is"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 122.54, 19.8, " "
54.55092000000001, 9.96, 9.96, 0, 0, 9.96, 125.3, 19.8, "provided as "
286.6089600000002, 9.96, 9.96, 0, 0, 9.96, 179.9, 19.8, "an informational resource only for parents and carers. This list is "
55.54692000000001, 9.96, 9.96, 0, 0, 9.96, 466.73, 19.8, "current as at"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 522.43, 19.8, " "
49.411560000000016, 9.96, 9.96, 0, 0, 9.96, 525.19, 19.8, "June 2015."
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 574.75, 19.8, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 576.07, 19.8, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 612.07, 19.8, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 648.07, 19.8, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 684.1, 19.8, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 720.1, 19.8, " "
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 756.1, 19.8, "["
5.537760000000001, 9.96, 9.96, 0, 0, 9.96, 758.86, 19.8, "5"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 764.38, 19.8, "]"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 767.26, 19.8, " "
174.73008000000004, 15.96, 15.96, 0, 0, 15.96, 336.89, 541.8, "EAST METROPOLITAN"
4.43688, 15.96, 15.96, 0, 0, 15.96, 511.99, 541.8, " "
45.87119999999999, 11.04, 11.04, 0, 0, 11.04, 188.3, 527.86, "(Town of "
426.02255999999977, 11.04, 11.04, 0, 0, 11.04, 234.26, 527.86, "Bassendean; City of Bayswater, Shire of Kalamunda; Shire of Mundaring; City of Swan)"
3.3360000000000003, 12, 12, 0, 0, 12, 660.46, 527.86, " "
88.73952, 11.04, 11.04, 0, 0, 11.04, 32.28, 511.54, "Clinic Name and "
43.9392, 11.04, 11.04, 0, 0, 11.04, 32.28, 498.82, "Address"
3.06912, 11.04, 11.04, 0, 0, 11.04, 76.32, 498.82, " "
104.63712, 11.04, 11.04, 0, 0, 11.04, 138.62, 511.54, "Names of Clinicians"
3.06912, 11.04, 11.04, 0, 0, 11.04, 243.14, 511.54, " "
80.11727999999998, 11.04, 11.04, 0, 0, 11.04, 259.22, 511.54, "Contact Details"
3.06912, 11.04, 11.04, 0, 0, 11.04, 339.29, 511.54, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 259.22, 498.82, " "
95.40768, 11.04, 11.04, 0, 0, 11.04, 486.07, 511.54, "Services Provided"
3.06912, 11.04, 11.04, 0, 0, 11.04, 581.47, 511.54, " "
103.34543999999998, 11.04, 11.04, 0, 0, 11.04, 32.28, 482.38, "Dr Richard Christie "
97.83648, 11.04, 11.04, 0, 0, 11.04, 32.28, 469.78, "Specialist Medical "
30.095039999999997, 11.04, 11.04, 0, 0, 11.04, 32.28, 457.06, "Clinic"
3.06912, 11.04, 11.04, 0, 0, 11.04, 62.28, 457.06, " "
98.42159999999998, 11.04, 11.04, 0, 0, 11.04, 32.28, 444.34, "4/14 Stafford Street "
3.06912, 11.04, 11.04, 0, 0, 11.04, 130.7, 444.34, " "
70.4352, 11.04, 11.04, 0, 0, 11.04, 32.28, 431.62, "MIDLAND WA"
3.06912, 11.04, 11.04, 0, 0, 11.04, 102.62, 431.62, " "
24.480159999999998, 11.04, 11.04, 0, 0, 11.04, 32.28, 419.02, "6056"
3.06912, 11.04, 11.04, 0, 0, 11.04, 56.76, 419.02, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 32.28, 406.42, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 35.28, 406.42, " "
51.49056, 11.04, 11.04, 0, 0, 11.04, 138.62, 482.26, "CHRISTIE"
6.24004, 11.04, 11.04, 0, 0, 11.04, 189.98, 482.26, ", "
40.84799999999999, 11.04, 11.04, 0, 0, 11.04, 196.22, 482.26, "Richard "
3.06912, 11.04, 11.04, 0, 0, 11.04, 237.02, 482.26, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 138.62, 469.66, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 141.62, 469.66, " "
34.87536, 11.04, 11.04, 0, 0, 11.04, 259.22, 482.26, "Phone:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 294.17, 482.26, " "
52.11984, 11.04, 11.04, 0, 0, 11.04, 301.73, 482.26, "9274 6388"
3.06912, 11.04, 11.04, 0, 0, 11.04, 353.81, 482.26, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 356.81, 482.26, "/"
3.06912, 11.04, 11.04, 0, 0, 11.04, 359.93, 482.26, " "
51.9984, 11.04, 11.04, 0, 0, 11.04, 363.05, 482.26, "9274 6982"
3.06912, 11.04, 11.04, 0, 0, 11.04, 414.89, 482.26, " "
24.33216, 11.04, 11.04, 0, 0, 11.04, 486.07, 482.38, "Age:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 510.43, 482.38, " "
45.35231999999999, 11.04, 11.04, 0, 0, 11.04, 513.55, 482.38, "Infants, 0"
3.67632, 11.04, 11.04, 0, 0, 11.04, 558.91, 482.38, "-"
3.06912, 11.04, 11.04, 0, 0, 11.04, 562.51, 482.38, " "
89.87663999999998, 11.04, 11.04, 0, 0, 11.04, 565.63, 482.38, "2 years, children 2"
3.67632, 11.04, 11.04, 0, 0, 11.04, 655.51, 482.38, "-"
89.86559999999997, 11.04, 11.04, 0, 0, 11.04, 659.23, 482.38, "5 years, children 5"
3.67632, 11.04, 11.04, 0, 0, 11.04, 749.14, 482.38, "-"
15.19104, 11.04, 11.04, 0, 0, 11.04, 752.86, 482.38, "12 "
5.52, 11.04, 11.04, 0, 0, 11.04, 768.1, 482.38, "y"
21.4728, 11.04, 11.04, 0, 0, 11.04, 773.5, 482.38, "ears"
6.24004, 11.04, 11.04, 0, 0, 11.04, 794.98, 482.38, ", "
58.776959999999995, 11.04, 11.04, 0, 0, 11.04, 486.07, 469.66, "adolescents"
3.06912, 11.04, 11.04, 0, 0, 11.04, 544.75, 469.66, " "
35.35008, 11.04, 11.04, 0, 0, 11.04, 259.22, 454.06, "Mobile:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 294.77, 454.06, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 301.73, 454.06, " "
98.48784, 11.04, 11.04, 0, 0, 11.04, 486.07, 454.18, "Services provided:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 584.59, 454.18, " "
209.62751999999998, 11.04, 11.04, 0, 0, 11.04, 587.71, 454.18, "autism assessments, developmental delay "
291.59952, 11.04, 11.04, 0, 0, 11.04, 486.07, 441.46, "assessments, genetic disorders/syndromes, developmental "
302.1537599999999, 11.04, 11.04, 0, 0, 11.04, 486.07, 428.86, "challenges/concerns/delay, behavioural challenges/concerns, "
208.60080000000002, 11.04, 11.04, 0, 0, 11.04, 486.07, 416.14, "attention, learning and behaviour problems"
3.06912, 11.04, 11.04, 0, 0, 11.04, 694.66, 416.14, " "
35.118000000000016, 9, 9, 0, 0, 9, 259.22, 402.43, "Website:"
2.5020000000000002, 9, 9, 0, 0, 9, 294.29, 402.43, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 301.73, 400.63, " "
80.22767999999999, 11.04, 11.04, 0, 0, 11.04, 486.07, 400.75, "Other services:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 566.23, 400.75, " "
30.53663999999999, 11.04, 11.04, 0, 0, 11.04, 259.22, 385.15, "Email:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 289.85, 385.15, " "
120.09312, 11.04, 11.04, 0, 0, 11.04, 301.73, 385.15, "dr.rjchristie@aapt.net.au"
3.06912, 11.04, 11.04, 0, 0, 11.04, 421.73, 385.15, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 424.73, 385.15, " "
120.97632000000002, 11.04, 11.04, 0, 0, 11.04, 486.07, 385.27, "Additional information:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 607.03, 385.27, " "
21.307199999999995, 11.04, 11.04, 0, 0, 11.04, 259.22, 367.27, "Fax:"
3.06912, 11.04, 11.04, 0, 0, 11.04, 280.58, 367.27, " "
6.13824, 11.04, 11.04, 0, 0, 11.04, 301.73, 367.27, "9"
21.41104, 11.04, 11.04, 0, 0, 11.04, 307.85, 367.27, "274 "
24.480159999999998, 11.04, 11.04, 0, 0, 11.04, 329.33, 367.27, "7654"
3.06912, 11.04, 11.04, 0, 0, 11.04, 353.69, 367.27, " "
3.06912, 11.04, 11.04, 0, 0, 11.04, 486.07, 367.27, " "
4.43688, 15.96, 15.96, 0, 0, 15.96, 72, 349.03, " "
4.43688, 15.96, 15.96, 0, 0, 15.96, 72, 317.95, " "
4.43688, 15.96, 15.96, 0, 0, 15.96, 216.02, 317.95, " "
231.37080000000003, 9.96, 9.96, 0, 0, 9.96, 42.6, 55.824, "Inclusion on this list is not a recommendation by the "
143.33436, 9.96, 9.96, 0, 0, 9.96, 274.25, 55.824, "Child Development Service or th"
152.5872, 9.96, 9.96, 0, 0, 9.96, 417.67, 55.824, "e Department of Health. This list is"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 570.46, 55.824, " "
68.99292000000001, 9.96, 9.96, 0, 0, 9.96, 573.22, 55.824, "updated annual"
111.03408, 9.96, 9.96, 0, 0, 9.96, 642.22, 55.824, "ly from publicly available "
49.45140000000001, 9.96, 9.96, 0, 0, 9.96, 42.6, 44.304, "information"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 92.064, 44.304, " "
26.563320000000004, 9.96, 9.96, 0, 0, 9.96, 94.824, 44.304, "and is"
2.7688800000000007, 9.96, 9.96, 0, 0, 9.96, 121.46, 44.304, " "
